,Topic Cluster,Topic Cluster Number,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Institution
185,Fractional; Fractional Order; Derivatives,TC.522,13.0,0.1,-100.0,0.86,75.569,Instituto Tecnologico de Estudios Superiores de Monterrey
186,Insulin; Type 2 Diabetes Mellitus; Glucose,TC.46,6.0,0.02,-,0.86,97.72399999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
187,Latin America; Bolivia; Ecuador,TC.828,14.0,0.21,114.3,0.86,32.062,Instituto Tecnologico de Estudios Superiores de Monterrey
188,Knee; Osteoarthritis; Cartilage,TC.120,13.0,0.05,-,0.86,91.566,Instituto Tecnologico de Estudios Superiores de Monterrey
189,Antioxidants; Rats; Silymarin,TC.540,2.0,0.02,-,0.85,69.277,Instituto Tecnologico de Estudios Superiores de Monterrey
190,Fixed Point; Fixed Point Theorem; Metric Space,TC.301,17.0,0.12,-,0.84,53.614,Instituto Tecnologico de Estudios Superiores de Monterrey
191,Genome-Wide Association Study; Single Nucleotide Polymorphism; Genes,TC.592,3.0,0.03,91.6,0.84,84.20299999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
192,Fatty Liver; Liver Diseases; Alcoholic Fatty Liver,TC.1042,3.0,0.04,-23.4,0.83,77.175,Instituto Tecnologico de Estudios Superiores de Monterrey
193,Amyotrophic Lateral Sclerosis; Motor Neurons; Patients,TC.1021,3.0,0.05,-18.2,0.83,78.514,Instituto Tecnologico de Estudios Superiores de Monterrey
194,Melatonin; Circadian Clocks; Circadian Rhythm,TC.396,4.0,0.05,-,0.83,79.45100000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
195,Cables; Circular Cylinders; Fluid Structure Interaction,TC.466,2.0,0.02,-100.0,0.83,53.681000000000004,Instituto Tecnologico de Estudios Superiores de Monterrey
196,Potential; Parity; Equations,TC.927,5.0,0.12,-,0.82,38.889,Instituto Tecnologico de Estudios Superiores de Monterrey
197,Distillation; Optimization; Distillation Columns,TC.427,3.0,0.04,-,0.82,57.43,Instituto Tecnologico de Estudios Superiores de Monterrey
198,Volcanoes; Volcanic Eruption; Volcanology,TC.465,4.0,0.06,-,0.82,70.415,Instituto Tecnologico de Estudios Superiores de Monterrey
199,Circuit Resonance; Magnetic Resonance; Stochastic Systems,TC.1125,6.0,0.18,11.9,0.8,31.124000000000002,Instituto Tecnologico de Estudios Superiores de Monterrey
200,Music; Music Education; Music Lessons,TC.1318,3.0,0.1,-,0.8,11.647,Instituto Tecnologico de Estudios Superiores de Monterrey
201,Catalysts; Zeolites; Hydrogenation,TC.7,9.0,0.02,120.8,0.8,99.73200000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
202,Eye; Glaucoma; Cataract,TC.19,19.0,0.05,31.8,0.79,90.83,Instituto Tecnologico de Estudios Superiores de Monterrey
203,Polycystic Ovary Syndrome; Women; Oocytes,TC.253,3.0,0.02,-,0.79,77.711,Instituto Tecnologico de Estudios Superiores de Monterrey
204,Energy Harvesting; Harvesters; Piezoelectricity,TC.1142,4.0,0.06,-,0.79,62.45,Instituto Tecnologico de Estudios Superiores de Monterrey
205,Formicidae; Hymenoptera; Ant,TC.260,2.0,0.02,-,0.78,82.329,Instituto Tecnologico de Estudios Superiores de Monterrey
206,Prostatic Neoplasms; Prostate; Prostatectomy,TC.141,2.0,0.01,-,0.78,94.779,Instituto Tecnologico de Estudios Superiores de Monterrey
207,Concretes; Compressive Strength; Cements,TC.68,5.0,0.01,-100.0,0.77,97.12200000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
208,Scheduling; Algorithms; Optimization,TC.192,19.0,0.1,-46.2,0.77,83.199,Instituto Tecnologico de Estudios Superiores de Monterrey
209,Angular Momentum; Gaussian Beams; Beams (Radiation),TC.422,36.0,0.29,-46.9,0.76,74.699,Instituto Tecnologico de Estudios Superiores de Monterrey
210,Robots; Robotics; Manipulators,TC.101,24.0,0.08,-58.7,0.76,88.956,Instituto Tecnologico de Estudios Superiores de Monterrey
211,Reliability; Maintenance; Reliability Analysis,TC.353,6.0,0.04,-,0.75,68.407,Instituto Tecnologico de Estudios Superiores de Monterrey
212,Bacillus Thuringiensis; Aphidoidea; Aphids,TC.129,6.0,0.04,-,0.75,82.396,Instituto Tecnologico de Estudios Superiores de Monterrey
213,Wrist; Hand; Tendons,TC.566,2.0,0.03,-100.0,0.75,27.711,Instituto Tecnologico de Estudios Superiores de Monterrey
214,Welding; Friction Stir Welding; Welds,TC.270,2.0,0.01,-,0.75,84.67200000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
215,Students; Teaching; Engineering Education; Laboratories,TC.633,9.0,0.13,86.7,0.75,35.542,Instituto Tecnologico de Estudios Superiores de Monterrey
216,Graphene; Carbon Nanotubes; Nanotubes,TC.22,6.0,0.01,-,0.75,99.866,Instituto Tecnologico de Estudios Superiores de Monterrey
217,Breast Neoplasms; Genetic Testing; Risk,TC.587,4.0,0.04,-,0.74,80.991,Instituto Tecnologico de Estudios Superiores de Monterrey
218,Trade Unions; Workers; Labor,TC.524,3.0,0.05,30.0,0.73,30.723000000000003,Instituto Tecnologico de Estudios Superiores de Monterrey
219,Corporate Social Responsibility; Corporate Governance; Firms,TC.56,21.0,0.07,18.0,0.73,92.905,Instituto Tecnologico de Estudios Superiores de Monterrey
220,Steganography; Watermarking; Digital Watermarking,TC.525,4.0,0.04,-100.0,0.73,56.693000000000005,Instituto Tecnologico de Estudios Superiores de Monterrey
221,Measurements; Machine Tools; Errors,TC.686,3.0,0.04,-,0.72,35.475,Instituto Tecnologico de Estudios Superiores de Monterrey
222,Parkinson Disease; Deep Brain Stimulation; Patients,TC.102,3.0,0.01,-,0.72,95.85,Instituto Tecnologico de Estudios Superiores de Monterrey
223,Magnetron Sputtering; Nitriding; Coatings,TC.369,23.0,0.23,-39.6,0.72,72.289,Instituto Tecnologico de Estudios Superiores de Monterrey
224,Models; Risks; Finance,TC.54,25.0,0.07,161.9,0.72,90.027,Instituto Tecnologico de Estudios Superiores de Monterrey
225,Chitosan; Chitin; Chitinase,TC.1065,2.0,0.04,-,0.71,70.08,Instituto Tecnologico de Estudios Superiores de Monterrey
226,Araneae; Spider; Arachnida,TC.685,3.0,0.07,-,0.71,27.979,Instituto Tecnologico de Estudios Superiores de Monterrey
227,Traffic Control; Transportation; Models,TC.107,9.0,0.03,-,0.71,93.708,Instituto Tecnologico de Estudios Superiores de Monterrey
228,Glass; Glass Ceramics; Silicates,TC.447,2.0,0.03,-,0.7,61.714,Instituto Tecnologico de Estudios Superiores de Monterrey
229,Olea; Oils; Oils And Fats,TC.598,3.0,0.04,-,0.7,77.64399999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
230,Bubble Columns; Mass Transfer; Liquids,TC.805,3.0,0.06,-52.5,0.69,50.335,Instituto Tecnologico de Estudios Superiores de Monterrey
231,Estimator; Models; Variable Selection,TC.74,6.0,0.02,-,0.69,83.601,Instituto Tecnologico de Estudios Superiores de Monterrey
232,Antibodies; Pharmaceutical Preparations; Neoplasms,TC.788,5.0,0.09,-,0.69,76.03699999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
233,Rumen; Dairy Cows; Rumen Fermentation,TC.168,2.0,0.02,-,0.69,76.305,Instituto Tecnologico de Estudios Superiores de Monterrey
234,Painting; Art; Painters,TC.741,3.0,0.05,-,0.69,1.6059999999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
235,Decision Making; Fuzzy Sets; Models,TC.211,4.0,0.02,-2.5,0.69,88.62100000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
236,Brain-Derived Neurotrophic Factor; Neurogenesis; Neurons,TC.161,2.0,0.01,-,0.68,89.69200000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
237,Solitons; Waves; Nonlinear Equations,TC.235,5.0,0.04,-,0.68,72.49,Instituto Tecnologico de Estudios Superiores de Monterrey
238,Sausages; Meat; Pork,TC.349,2.0,0.02,-,0.68,74.096,Instituto Tecnologico de Estudios Superiores de Monterrey
239,Reinforced Concrete; Concretes; Steel,TC.137,2.0,0.01,-100.0,0.68,89.22399999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
240,Aerosols; Air Quality; Atmospheric Aerosols,TC.42,23.0,0.07,-40.2,0.68,97.59,Instituto Tecnologico de Estudios Superiores de Monterrey
241,Eye; Optical Coherence Tomography; Macular Degeneration,TC.33,11.0,0.03,-,0.67,94.57799999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
242,Computer Crime; Network Security; Intrusion Detection,TC.218,8.0,0.03,41.5,0.67,88.822,Instituto Tecnologico de Estudios Superiores de Monterrey
243,Quantum Chemistry; Potential Energy Surfaces; Reaction,TC.255,2.0,0.03,-,0.67,72.021,Instituto Tecnologico de Estudios Superiores de Monterrey
244,Phase Equilibria; Binary Mixtures; Equations Of State,TC.135,33.0,0.24,425.7,0.66,85.141,Instituto Tecnologico de Estudios Superiores de Monterrey
245,Composite Materials; Homogenization Method; Elasticity,TC.1074,11.0,0.27,9.8,0.66,45.114,Instituto Tecnologico de Estudios Superiores de Monterrey
246,Mitochondria; Mitochondrial DNA; Mutation,TC.320,5.0,0.04,-,0.66,88.554,Instituto Tecnologico de Estudios Superiores de Monterrey
247,Muslims; Islamic Finance; Islamic Banking,TC.1290,6.0,0.16,-,0.65,28.38,Instituto Tecnologico de Estudios Superiores de Monterrey
248,Schools; Brazil; Education,TC.995,3.0,0.05,-100.0,0.65,16.867,Instituto Tecnologico de Estudios Superiores de Monterrey
249,Accident Prevention; Accidents; Safety Engineering,TC.638,4.0,0.05,-,0.65,54.284,Instituto Tecnologico de Estudios Superiores de Monterrey
250,Obesity; Leptin; Adiponectin,TC.257,9.0,0.05,-,0.65,91.633,Instituto Tecnologico de Estudios Superiores de Monterrey
251,Chromatography; Liquid Chromatography; Column Chromatography,TC.376,6.0,0.08,121.2,0.65,73.561,Instituto Tecnologico de Estudios Superiores de Monterrey
252,Electronic Health Records; Medical Informatics; Delivery Of Health Care,TC.346,5.0,0.04,-,0.65,71.419,Instituto Tecnologico de Estudios Superiores de Monterrey
253,Bone And Bones; Osteoporosis; Bone Density,TC.45,3.0,0.01,-,0.64,92.97200000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
254,Attention; Brain; Learning,TC.10,7.0,0.02,-3.4,0.64,98.193,Instituto Tecnologico de Estudios Superiores de Monterrey
255,Electrospinning; Nanofibers; Spinning (Fibers),TC.834,8.0,0.09,-,0.64,85.475,Instituto Tecnologico de Estudios Superiores de Monterrey
256,Pericarditis; Pericardial Effusion; Constrictive Pericarditis,TC.1459,3.0,0.16,15.2,0.63,2.7439999999999998,Instituto Tecnologico de Estudios Superiores de Monterrey
257,Beers; Humulus; Hops,TC.1445,2.0,0.12,-,0.63,28.781999999999996,Instituto Tecnologico de Estudios Superiores de Monterrey
258,Data Envelopment Analysis; Banks; Efficiency,TC.384,10.0,0.07,66.3,0.63,79.25,Instituto Tecnologico de Estudios Superiores de Monterrey
259,Silicon Carbide; Sintering; Ceramic Materials,TC.121,2.0,0.01,-100.0,0.62,88.086,Instituto Tecnologico de Estudios Superiores de Monterrey
260,Artificial Intelligence; Algorithms; Computers,TC.1151,3.0,0.06,-53.9,0.61,33.266,Instituto Tecnologico de Estudios Superiores de Monterrey
261,Students; Teaching; Education; E-Learning,TC.200,40.0,0.17,18.3,0.61,86.27799999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
262,Religion; Church; Religious,TC.809,3.0,0.05,-,0.61,12.182,Instituto Tecnologico de Estudios Superiores de Monterrey
263,Herbicides; Soils; Pesticides,TC.732,3.0,0.06,111.1,0.61,64.19,Instituto Tecnologico de Estudios Superiores de Monterrey
264,Neoplasms; Patients; Palliative Care,TC.77,5.0,0.02,-,0.61,95.04700000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
265,Exergy; Heat Pump Systems; Rankine Cycle,TC.271,8.0,0.04,-,0.6,96.051,Instituto Tecnologico de Estudios Superiores de Monterrey
266,Stroke; Gait; Rehabilitation,TC.48,27.0,0.07,328.8,0.6,96.787,Instituto Tecnologico de Estudios Superiores de Monterrey
267,Telemedicine; Technology; Patients,TC.851,4.0,0.07,-,0.59,50.535,Instituto Tecnologico de Estudios Superiores de Monterrey
268,X Rays; Fluorescence; Shielding,TC.1025,3.0,0.08,-,0.59,35.207,Instituto Tecnologico de Estudios Superiores de Monterrey
269,Vibration Control; Magnetorheological Fluids; Automobile Suspensions,TC.652,44.0,0.53,-70.5,0.58,59.705,Instituto Tecnologico de Estudios Superiores de Monterrey
270,Database Systems; Ontology; Query Processing,TC.143,8.0,0.03,-51.7,0.58,86.881,Instituto Tecnologico de Estudios Superiores de Monterrey
271,Peptide Hydrolases; Enzymes; Alpha-Amylases,TC.1045,2.0,0.06,-,0.58,37.684,Instituto Tecnologico de Estudios Superiores de Monterrey
272,Gravitation; Black Holes (Astronomy); Models,TC.15,3.0,0.01,-,0.57,95.71600000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
273,Mesenchymal Stromal Cells; Stem Cells; Induced Pluripotent Stem Cells,TC.163,6.0,0.02,-74.7,0.57,97.65700000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
274,Polyacrylonitriles; Carbon Fibers; Carbonization,TC.1337,7.0,0.27,-,0.57,34.07,Instituto Tecnologico de Estudios Superiores de Monterrey
275,Spine; Patients; Low Back Pain,TC.23,4.0,0.01,-,0.57,93.039,Instituto Tecnologico de Estudios Superiores de Monterrey
276,Public Relations; Social Media; Industry,TC.969,5.0,0.09,-100.0,0.57,47.523,Instituto Tecnologico de Estudios Superiores de Monterrey
277,Literacy; Teacher; Student,TC.450,3.0,0.03,-,0.56,46.185,Instituto Tecnologico de Estudios Superiores de Monterrey
278,Software Engineering; Models; Software Design,TC.49,8.0,0.02,48.3,0.56,90.964,Instituto Tecnologico de Estudios Superiores de Monterrey
279,Compartment Syndromes; Rhabdomyolysis; Tourniquets,TC.1279,4.0,0.13,-100.0,0.56,10.776,Instituto Tecnologico de Estudios Superiores de Monterrey
280,Anti-Bacterial Agents; Infection; Methicillin-Resistant Staphylococcus Aureus,TC.16,7.0,0.02,-10.9,0.56,98.26,Instituto Tecnologico de Estudios Superiores de Monterrey
281,Fiber Optic Networks; Quality Of Service; Network Architecture,TC.95,17.0,0.06,-76.2,0.56,87.21600000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
282,Students; Education; Teaching,TC.542,7.0,0.06,-55.7,0.55,74.833,Instituto Tecnologico de Estudios Superiores de Monterrey
283,Matrix; Matrix Algebra; Matrix Equation,TC.783,3.0,0.06,-,0.55,21.553,Instituto Tecnologico de Estudios Superiores de Monterrey
284,Public Health; Residence Characteristics; Evaluation Studies As Topic,TC.745,2.0,0.03,-,0.54,42.905,Instituto Tecnologico de Estudios Superiores de Monterrey
285,Salivary Glands; Neoplasms; Carcinoma,TC.921,2.0,0.04,-100.0,0.54,28.514,Instituto Tecnologico de Estudios Superiores de Monterrey
286,Water; Water Resources; Water Management,TC.527,3.0,0.03,-9.3,0.54,79.585,Instituto Tecnologico de Estudios Superiores de Monterrey
287,Vehicles; Steering; Tires,TC.494,8.0,0.06,-47.1,0.54,65.328,Instituto Tecnologico de Estudios Superiores de Monterrey
288,Libraries; Metadata; Ontology,TC.877,4.0,0.07,-,0.54,24.498,Instituto Tecnologico de Estudios Superiores de Monterrey
289,Memristors; MOSFET Devices; Data Storage Equipment,TC.131,3.0,0.01,-,0.53,90.295,Instituto Tecnologico de Estudios Superiores de Monterrey
290,France; Education; Work,TC.504,4.0,0.05,-,0.53,27.778000000000002,Instituto Tecnologico de Estudios Superiores de Monterrey
291,Polypropylenes; Lactic Acid; Blending,TC.69,16.0,0.06,518.8,0.53,95.649,Instituto Tecnologico de Estudios Superiores de Monterrey
292,Kaolinite; Clay Minerals; Nanotubes,TC.815,2.0,0.04,-,0.53,69.21,Instituto Tecnologico de Estudios Superiores de Monterrey
293,Writing; Students; Communication,TC.1102,4.0,0.1,-9.0,0.53,13.722000000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
294,Vehicles; Accident Prevention; Highway Accidents,TC.315,5.0,0.03,-,0.52,73.695,Instituto Tecnologico de Estudios Superiores de Monterrey
295,Petri Nets; Discrete Event Simulation; Control,TC.1051,9.0,0.21,-35.0,0.52,29.116,Instituto Tecnologico de Estudios Superiores de Monterrey
296,Embedded Systems; Scheduling; Real Time Systems,TC.667,4.0,0.05,-100.0,0.51,44.244,Instituto Tecnologico de Estudios Superiores de Monterrey
297,Yeasts; Saccharomyces Cerevisiae; Fermentation,TC.485,2.0,0.03,-100.0,0.51,73.15899999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
298,Media; News; Journalism,TC.279,13.0,0.07,51.4,0.5,81.593,Instituto Tecnologico de Estudios Superiores de Monterrey
299,Iron; Anemia; Erythropoietin,TC.238,2.0,0.01,-100.0,0.5,83.133,Instituto Tecnologico de Estudios Superiores de Monterrey
300,Solar Energy; Photovoltaic Cells; Solar Radiation,TC.340,8.0,0.04,-,0.5,94.51100000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
301,Biosensors; Electrodes; Voltammetry,TC.128,6.0,0.02,-,0.5,98.99600000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
302,Proteins; Molecular Dynamics Simulation; Molecular Dynamics,TC.108,2.0,0.01,-,0.49,94.846,Instituto Tecnologico de Estudios Superiores de Monterrey
303,Speech; Speech Recognition; Models,TC.156,10.0,0.04,-57.0,0.49,82.999,Instituto Tecnologico de Estudios Superiores de Monterrey
304,Drosophila; Insects; Drosophila Melanogaster,TC.342,2.0,0.03,-100.0,0.49,72.222,Instituto Tecnologico de Estudios Superiores de Monterrey
305,Contraception; Women; Contraceptive Agents,TC.409,2.0,0.02,-,0.48,60.776,Instituto Tecnologico de Estudios Superiores de Monterrey
306,Wounds And Injuries; Pressure Ulcer; Bandages,TC.372,3.0,0.03,-,0.48,66.667,Instituto Tecnologico de Estudios Superiores de Monterrey
307,Electric Power Transmission Networks; Wind Power; Electric Power Distribution,TC.28,6.0,0.01,-62.6,0.48,99.13,Instituto Tecnologico de Estudios Superiores de Monterrey
308,Morals; Research; Behavior,TC.267,2.0,0.01,-,0.48,88.01899999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
309,Permanent Magnets; Induction Motors; Synchronous Motors,TC.118,12.0,0.04,47.7,0.48,87.818,Instituto Tecnologico de Estudios Superiores de Monterrey
310,Patients; Percutaneous Nephrostomy; Kidney Calculi,TC.249,4.0,0.03,6.0,0.48,61.379,Instituto Tecnologico de Estudios Superiores de Monterrey
311,Wastes; Solid Wastes; Municipal Solid Waste,TC.703,6.0,0.07,-,0.47,79.719,Instituto Tecnologico de Estudios Superiores de Monterrey
312,Systems Engineering; Design; Models,TC.631,3.0,0.04,-,0.47,46.988,Instituto Tecnologico de Estudios Superiores de Monterrey
313,Microbial Fuel Cells; Anaerobic Digestion; Bioreactors,TC.65,15.0,0.04,-,0.47,99.06299999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
314,Pregnancy; Pre-Eclampsia; Women,TC.85,4.0,0.02,-,0.47,90.696,Instituto Tecnologico de Estudios Superiores de Monterrey
315,Artificial Intelligence; Algorithms; Semantics,TC.411,3.0,0.03,-100.0,0.46,52.878,Instituto Tecnologico de Estudios Superiores de Monterrey
316,Algebra; Quaternion; Clifford Analysis,TC.1412,11.0,0.5,146.7,0.46,5.287999999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
317,Gastrointestinal Stromal Tumors; Neoplasms; Hemorrhage,TC.528,4.0,0.05,-,0.46,47.59,Instituto Tecnologico de Estudios Superiores de Monterrey
318,Teacher; School; Education,TC.150,5.0,0.02,-100.0,0.46,74.967,Instituto Tecnologico de Estudios Superiores de Monterrey
319,Neural Networks; Forecasting; Algorithms,TC.725,3.0,0.06,-100.0,0.46,43.507,Instituto Tecnologico de Estudios Superiores de Monterrey
320,Thermal Barrier Coatings; Sprayed Coatings; Plasma Spraying,TC.534,6.0,0.07,-100.0,0.45,67.336,Instituto Tecnologico de Estudios Superiores de Monterrey
321,Antioxidants; Lonicera; Fruit,TC.827,2.0,0.03,-,0.45,55.556000000000004,Instituto Tecnologico de Estudios Superiores de Monterrey
322,Streptomyces; Actinobacteria; Anti-Bacterial Agents,TC.543,3.0,0.05,-,0.45,76.707,Instituto Tecnologico de Estudios Superiores de Monterrey
323,Calcium; Calcium Signaling; Ion Channels,TC.232,2.0,0.02,-,0.45,78.112,Instituto Tecnologico de Estudios Superiores de Monterrey
