,Topic Cluster Number,Institutions With the Same Topic Number,Topic Cluster,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Specific Institution
153,TC.1326,"Renmin University of China, University of Alberta",Polyelectrolytes; Neurophysiology; Multilayer Films,10.0,0.25,197.4,2.4,74.431,Renmin University of China
154,TC.1326,"Renmin University of China, University of Alberta",Polyelectrolytes; Neurophysiology; Multilayer Films,24.0,0.6,32.2,2.86,74.431,University of Alberta
155,TC.1331,University of Southampton,Microglia; Brain; Alzheimer Disease,18.0,0.6,-53.4,5.63,66.734,University of Southampton
156,TC.1335,Maastricht University,Buildings; Management; Office Buildings,7.0,0.21,-,3.67,27.309,Maastricht University
157,TC.1338,Renmin University of China,Chemotaxis; Tumors; Global Existence,12.0,0.33,-,3.7,40.027,Renmin University of China
158,TC.134,University of Southampton,Acute Myeloid Leukemia; Patients; Precursor Cell Lymphoblastic Leukemia-Lymphoma,54.0,0.24,-60.3,5.36,92.436,University of Southampton
159,TC.1342,University of Bristol,Propulsion; Communication; Liquid Metals,16.0,0.27,32.9,4.52,79.384,University of Bristol
160,TC.135,University of Bristol,Phase Equilibria; Binary Mixtures; Equations Of State,22.0,0.16,31.4,10.98,85.141,University of Bristol
161,TC.1352,Maastricht University,Wounds And Injuries; Child Abuse; Craniocerebral Trauma,5.0,0.19,-,4.68,10.107000000000001,Maastricht University
162,TC.1357,University of Bristol,Isotopes; Isotopic Fractionation; Sulfur Isotope,26.0,1.13,-16.2,3.17,48.928999999999995,University of Bristol
163,TC.1358,Renmin University of China,Sex Ratio; India; Parturition,9.0,0.4,17.2,2.26,12.985,Renmin University of China
164,TC.136,"Renmin University of China, University of Leeds",Dairy Cows; Cows; Mastitis,2.0,0.01,-,1.79,80.857,Renmin University of China
165,TC.136,"Renmin University of China, University of Leeds",Dairy Cows; Cows; Mastitis,14.0,0.09,444.3,3.73,80.857,University of Leeds
166,TC.1365,"Renmin University of China, University of Southampton",Hydrogen Sulfide; Cystathionine Gamma-Lyase; Sulfides,2.0,0.06,-,2.55,62.516999999999996,Renmin University of China
167,TC.1365,"Renmin University of China, University of Southampton",Hydrogen Sulfide; Cystathionine Gamma-Lyase; Sulfides,15.0,0.43,92.3,3.28,62.516999999999996,University of Southampton
168,TC.1366,National Cheng Kung University,Interconnection Networks; Algorithms; Fault Tolerance,31.0,1.35,-53.0,1.64,5.89,National Cheng Kung University
169,TC.1369,Universidade Federal de Minas Gerais,Ferns And Fern Allies; Dryopteridaceae; Spores,55.0,3.05,1701.2,1.73,16.064,Universidade Federal de Minas Gerais
170,TC.1370,University of Nairobi,Nuclear Envelope; Nuclear Pore; Cell Nucleus Active Transport,1.0,0.03,-,8.02,52.208999999999996,University of Nairobi
171,TC.1374,University of Western Australia,Allelopathy; Weeds; Extracts,12.0,0.57,-22.2,3.63,17.671,University of Western Australia
172,TC.138,"Maastricht University, University of Alberta, University of Auckland, University of Sydney",Stroke; Patients; Cerebral Hemorrhage,114.0,0.5,130.4,8.92,89.15700000000001,Maastricht University
173,TC.138,"Maastricht University, University of Alberta, University of Auckland, University of Sydney",Stroke; Patients; Cerebral Hemorrhage,124.0,0.54,18.5,5.8,89.15700000000001,University of Alberta
174,TC.138,"Maastricht University, University of Alberta, University of Auckland, University of Sydney",Stroke; Patients; Cerebral Hemorrhage,48.0,0.21,-28.3,14.16,89.15700000000001,University of Auckland
175,TC.138,"Maastricht University, University of Alberta, University of Auckland, University of Sydney",Stroke; Patients; Cerebral Hemorrhage,138.0,0.61,84.3,7.31,89.15700000000001,University of Sydney
176,TC.1380,"Renmin University of China, University of York",Carbonates; Catalysts; Carbon Dioxide,2.0,0.07,-,2.47,69.946,Renmin University of China
177,TC.1380,"Renmin University of China, University of York",Carbonates; Catalysts; Carbon Dioxide,27.0,0.94,-,5.54,69.946,University of York
178,TC.139,"University of Alberta, University of Bristol, University of Southampton",Pervasive Child Development Disorders; Autistic Disorder; Child,173.0,0.71,41.4,2.93,93.976,University of Alberta
179,TC.139,"University of Alberta, University of Bristol, University of Southampton",Pervasive Child Development Disorders; Autistic Disorder; Child,96.0,0.4,15.7,3.78,93.976,University of Bristol
180,TC.139,"University of Alberta, University of Bristol, University of Southampton",Pervasive Child Development Disorders; Autistic Disorder; Child,72.0,0.3,108.9,3.4,93.976,University of Southampton
181,TC.1391,University of Nairobi,Xanthones; Garcinia; Mangifera,1.0,0.03,-,2.61,43.24,University of Nairobi
182,TC.1397,University of York,Explosives; Explosives Detection; Firearms,6.0,0.21,-1.1,3.45,38.821999999999996,University of York
183,TC.140,"nan, University of Rochester",Pain; Neuralgia; Chronic Pain,32.0,0.16,101.5,3.03,90.56200000000001,
184,TC.140,"nan, University of Rochester",Pain; Neuralgia; Chronic Pain,75.0,0.31,55.7,3.79,90.56200000000001,University of Rochester
185,TC.141,"Maastricht University, University of Alberta, University of Bergen, University of Bristol, University of Ghana, University of Leeds, University of Sheffield, University of York",Prostatic Neoplasms; Prostate; Prostatectomy,49.0,0.21,75.4,3.17,94.779,Maastricht University
186,TC.141,"Maastricht University, University of Alberta, University of Bergen, University of Bristol, University of Ghana, University of Leeds, University of Sheffield, University of York",Prostatic Neoplasms; Prostate; Prostatectomy,33.0,0.14,36.7,4.15,94.779,University of Alberta
187,TC.141,"Maastricht University, University of Alberta, University of Bergen, University of Bristol, University of Ghana, University of Leeds, University of Sheffield, University of York",Prostatic Neoplasms; Prostate; Prostatectomy,28.0,0.12,9.4,6.55,94.779,University of Bergen
188,TC.141,"Maastricht University, University of Alberta, University of Bergen, University of Bristol, University of Ghana, University of Leeds, University of Sheffield, University of York",Prostatic Neoplasms; Prostate; Prostatectomy,81.0,0.34,2.1,5.29,94.779,University of Bristol
189,TC.141,"Maastricht University, University of Alberta, University of Bergen, University of Bristol, University of Ghana, University of Leeds, University of Sheffield, University of York",Prostatic Neoplasms; Prostate; Prostatectomy,16.0,0.07,-4.3,2.17,94.779,University of Ghana
190,TC.141,"Maastricht University, University of Alberta, University of Bergen, University of Bristol, University of Ghana, University of Leeds, University of Sheffield, University of York",Prostatic Neoplasms; Prostate; Prostatectomy,23.0,0.1,187.1,10.44,94.779,University of Leeds
191,TC.141,"Maastricht University, University of Alberta, University of Bergen, University of Bristol, University of Ghana, University of Leeds, University of Sheffield, University of York",Prostatic Neoplasms; Prostate; Prostatectomy,53.0,0.23,-4.3,11.88,94.779,University of Sheffield
192,TC.141,"Maastricht University, University of Alberta, University of Bergen, University of Bristol, University of Ghana, University of Leeds, University of Sheffield, University of York",Prostatic Neoplasms; Prostate; Prostatectomy,34.0,0.14,-36.2,6.82,94.779,University of York
193,TC.1416,University of Cape Town,Pregnancy; Dissection; Coronary Vessels,32.0,1.22,-8.9,3.28,18.541,University of Cape Town
194,TC.142,"National Cheng Kung University, University of Auckland",Heat Transfer; Nusselt Number; Natural Convection,77.0,0.32,-38.1,1.8,96.72,National Cheng Kung University
195,TC.142,"National Cheng Kung University, University of Auckland",Heat Transfer; Nusselt Number; Natural Convection,57.0,0.23,-77.3,6.67,96.72,University of Auckland
196,TC.1421,University of Ghana,Ribonucleotide Reductases; Bleomycin; Iron,1.0,0.05,-,4.05,53.748000000000005,University of Ghana
197,TC.1426,Universidade Federal de Minas Gerais,Alumina; Leaching; Aluminum,9.0,0.36,-1.3,1.83,25.1,Universidade Federal de Minas Gerais
198,TC.1429,"The Chinese University of Hong Kong, Shenzhen",Carbonic Anhydrases; Carbonic Anhydrase Inhibitors; Carbonic Anhydrase II,1.0,0.05,-,2.98,48.527,"The Chinese University of Hong Kong, Shenzhen"
199,TC.1444,University of Alberta,Cytidine Diphosphate Choline; Lipids; Phospholipids,30.0,2.61,62.8,3.22,9.505,University of Alberta
200,TC.1445,University of Nairobi,Beers; Humulus; Hops,1.0,0.06,-,2.36,28.781999999999996,University of Nairobi
201,TC.1451,Maastricht University,Annexins; Neoplasms; Proteins,12.0,0.55,221.3,3.66,30.12,Maastricht University
202,TC.1455,Maastricht University,Heart; Acoustic Waves; Cardiology,6.0,0.28,-,4.16,13.520999999999999,Maastricht University
203,TC.1459,University of Cape Town,Pericarditis; Pericardial Effusion; Constrictive Pericarditis,19.0,0.99,-53.9,3.2,2.7439999999999998,University of Cape Town
204,TC.146,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, nan, University of Bristol, University of Ghana, University of Sheffield, University of Sydney",Supply Chains; Supply Chain Management; Industry,81.0,0.32,62.1,3.65,95.382,Instituto Tecnologico de Estudios Superiores de Monterrey
205,TC.146,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, nan, University of Bristol, University of Ghana, University of Sheffield, University of Sydney",Supply Chains; Supply Chain Management; Industry,1.0,0.0,-,3.1,95.382,"The Chinese University of Hong Kong, Shenzhen"
206,TC.146,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, nan, University of Bristol, University of Ghana, University of Sheffield, University of Sydney",Supply Chains; Supply Chain Management; Industry,26.0,0.1,98.9,3.51,95.382,
207,TC.146,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, nan, University of Bristol, University of Ghana, University of Sheffield, University of Sydney",Supply Chains; Supply Chain Management; Industry,22.0,0.09,253.6,3.6,95.382,University of Bristol
208,TC.146,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, nan, University of Bristol, University of Ghana, University of Sheffield, University of Sydney",Supply Chains; Supply Chain Management; Industry,4.0,0.02,-,2.3,95.382,University of Ghana
209,TC.146,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, nan, University of Bristol, University of Ghana, University of Sheffield, University of Sydney",Supply Chains; Supply Chain Management; Industry,31.0,0.12,-0.5,3.47,95.382,University of Sheffield
210,TC.146,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, nan, University of Bristol, University of Ghana, University of Sheffield, University of Sydney",Supply Chains; Supply Chain Management; Industry,37.0,0.15,960.8,4.74,95.382,University of Sydney
211,TC.1462,University of Cape Town,Fabaceae; Faboideae; Mimosoideae,10.0,0.71,18.8,4.81,5.422000000000001,University of Cape Town
212,TC.1463,University of Southampton,Bearings (Machine Parts); Rolling; Wear Of Materials,26.0,1.42,17.9,3.01,11.78,University of Southampton
213,TC.147,"University of Ghana, Zhejiang University",Human Influenza; Orthomyxoviridae; Influenza Vaccines,21.0,0.09,-40.7,2.35,91.432,University of Ghana
214,TC.147,"University of Ghana, Zhejiang University",Human Influenza; Orthomyxoviridae; Influenza Vaccines,160.0,0.55,77.8,2.26,91.432,Zhejiang University
215,TC.1470,Instituto Tecnologico de Estudios Superiores de Monterrey,Actinomycosis; Actinomyces; Corynebacterium,2.0,0.13,-,1.89,3.213,Instituto Tecnologico de Estudios Superiores de Monterrey
216,TC.1471,University of Western Australia,Arachis Hypogaea; Peanuts; Nuts,11.0,0.59,357.8,2.89,27.175,University of Western Australia
217,TC.148,University of Alberta,Design; Networks (Circuits); Field Programmable Gate Arrays (FPGA),42.0,0.22,81.3,5.62,62.784,University of Alberta
218,TC.149,National Cheng Kung University,Rivers; Fish; Streams,10.0,0.07,-100.0,2.46,82.53,National Cheng Kung University
219,TC.15,"University of Alberta, University of Sydney",Gravitation; Black Holes (Astronomy); Models,105.0,0.27,-25.2,3.18,95.71600000000001,University of Alberta
220,TC.15,"University of Alberta, University of Sydney",Gravitation; Black Holes (Astronomy); Models,69.0,0.18,-56.0,7.18,95.71600000000001,University of Sydney
221,TC.151,"National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Leeds, University of Nairobi, University of Sheffield, University of Southampton, University of Western Australia, University of York",Forests; Landscapes; Plants,8.0,0.04,-,3.04,94.712,National Cheng Kung University
222,TC.151,"National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Leeds, University of Nairobi, University of Sheffield, University of Southampton, University of Western Australia, University of York",Forests; Landscapes; Plants,137.0,0.62,91.5,1.83,94.712,Universidade Federal de Minas Gerais
223,TC.151,"National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Leeds, University of Nairobi, University of Sheffield, University of Southampton, University of Western Australia, University of York",Forests; Landscapes; Plants,26.0,0.12,86.2,2.62,94.712,
