,Topic Cluster,Topic Cluster Number,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Institution
40,Decay; Quarks; Neutrinos,TC.6,710.0,1.47,48.9,3.26,98.39399999999999,University of Southampton
41,Student; Education; Learning,TC.913,37.0,0.59,-57.4,3.24,37.483000000000004,University of Southampton
42,Ecosystem Services; Willingness To Pay; Valuation,TC.955,28.0,0.44,124.1,3.23,76.64,University of Southampton
43,Breast Neoplasms; Genetic Testing; Risk,TC.587,79.0,0.8,12.0,3.12,80.991,University of Southampton
44,Pharmaceutical Preparations; Nanoparticles; Tablets,TC.82,32.0,0.11,-61.0,3.09,97.39,University of Southampton
45,Atrial Fibrillation; Patients; Catheter Ablation,TC.25,27.0,0.07,106.5,3.04,94.913,University of Southampton
46,Telomere; Telomerase; G-Quadruplexes,TC.863,14.0,0.18,-61.8,3.04,86.479,University of Southampton
47,Carbon Capture; Shale; Storage (Materials),TC.635,13.0,0.11,233.5,3.03,80.25399999999999,University of Southampton
48,Alcohols; Cannabis; Drinking,TC.174,34.0,0.2,-31.8,3.02,84.94,University of Southampton
49,Bearings (Machine Parts); Rolling; Wear Of Materials,TC.1463,26.0,1.42,17.9,3.01,11.78,University of Southampton
0,Health; Research; Income,TC.1068,51.0,0.79,45.8,30.77,60.71,University of Sydney
1,T-Lymphocytes; Neoplasms; Immunotherapy,TC.12,270.0,0.54,55.5,13.67,99.665,University of Sydney
2,Science; Risks; Nanotechnology,TC.550,34.0,0.35,14.4,12.84,71.687,University of Sydney
3,Adolescent; Pediatrics; Schools,TC.1224,30.0,0.83,-38.6,11.11,39.558,University of Sydney
4,Health; Delivery Of Health Care; Women,TC.424,97.0,0.7,379.8,7.47,76.908,University of Sydney
5,Stroke; Patients; Cerebral Hemorrhage,TC.138,138.0,0.61,84.3,7.31,89.15700000000001,University of Sydney
6,Gravitation; Black Holes (Astronomy); Models,TC.15,69.0,0.18,-56.0,7.18,95.71600000000001,University of Sydney
7,Genome; Neoplasms; Genes,TC.436,45.0,0.31,-12.1,7.14,94.04299999999999,University of Sydney
8,Hypertension; Blood Pressure; Patients,TC.157,141.0,0.86,66.1,7.09,82.932,University of Sydney
9,Breast Neoplasms; Early Detection Of Cancer; Women,TC.595,94.0,1.03,45.9,6.45,75.033,University of Sydney
10,Learning; Students; Education,TC.557,49.0,0.55,-36.4,6.24,50.937,University of Sydney
11,Sepsis; Acute Kidney Injury; Patients,TC.251,107.0,0.58,21.2,5.91,88.15299999999999,University of Sydney
12,Cholesterol; Lipids; Atherosclerosis,TC.79,172.0,0.74,21.9,5.71,94.444,University of Sydney
13,Non-Small-Cell Lung Carcinoma; Lung Neoplasms; Patients,TC.124,87.0,0.31,-28.6,5.46,95.58200000000001,University of Sydney
14,Supply Chains; Supply Chain Management; Industry,TC.146,37.0,0.15,960.8,4.74,95.382,University of Sydney
15,Spinal Cord Injuries; Wheelchairs; Rehabilitation,TC.841,91.0,1.46,-18.4,4.66,52.677,University of Sydney
16,Foams; Energy Absorption; Crashworthiness,TC.803,62.0,0.73,52.7,4.46,72.758,University of Sydney
17,Lymphoma; Diffuse Large B-Cell Lymphoma; Patients,TC.62,65.0,0.25,15.5,4.34,90.428,University of Sydney
18,Methods; Test; Psychometrics,TC.962,28.0,0.51,-10.4,4.21,39.424,University of Sydney
19,Breast Neoplasms; Tamoxifen; Estrogen Receptors,TC.439,55.0,0.79,125.4,4.11,71.553,University of Sydney
20,Autophagy; Sirolimus; Neoplasms,TC.627,38.0,0.28,2.3,4.07,92.57,University of Sydney
21,Indigenous Peoples; Language; American Indians,TC.961,24.0,0.53,-64.2,4.02,16.399,University of Sydney
22,Research; Science; Periodicals As Topic,TC.932,43.0,0.6,-19.4,4.01,73.42699999999999,University of Sydney
23,Melanoma; Skin Neoplasms; Neoplasms,TC.233,408.0,2.45,-17.5,4.0,80.92399999999999,University of Sydney
24,Insulin; Type 2 Diabetes Mellitus; Glucose,TC.46,268.0,0.73,40.2,3.88,97.72399999999999,University of Sydney
25,Electricity; Energy; Economics,TC.81,128.0,0.36,32.1,3.85,98.594,University of Sydney
26,Pulmonary Hypertension; Pulmonary Artery; Patients,TC.492,55.0,0.7,55.3,3.76,66.064,University of Sydney
27,Health; Costs And Cost Analysis; Neoplasms,TC.584,112.0,1.03,210.3,3.73,72.892,University of Sydney
28,Decay; Quarks; Neutrinos,TC.6,707.0,1.46,11.0,3.71,98.39399999999999,University of Sydney
29,Fatty Liver; Liver Diseases; Alcoholic Fatty Liver,TC.1042,49.0,0.71,53.1,3.51,77.175,University of Sydney
30,Water; Water Resources; Water Management,TC.527,24.0,0.23,-81.9,3.3,79.585,University of Sydney
31,Mitochondrial Genome; Transfer RNA; Genes,TC.650,76.0,0.96,-30.1,3.24,69.143,University of Sydney
32,Electronic Health Records; Medical Informatics; Delivery Of Health Care,TC.346,59.0,0.44,42.1,3.17,71.419,University of Sydney
33,Thyroid Neoplasms; Thyroid Gland; Thyroidectomy,TC.76,103.0,0.44,36.0,3.15,89.35700000000001,University of Sydney
34,Gambling; Internet; Students,TC.555,96.0,0.77,-1.9,3.07,87.751,University of Sydney
35,Cytomegalovirus; Cytomegalovirus Infections; Herpes Zoster,TC.225,83.0,0.7,-10.4,3.02,72.557,University of Sydney
36,Obesity; Motor Activity; Child,TC.18,814.0,1.48,51.3,2.93,99.197,University of Sydney
37,Adenoviridae; Neoplasms; Dependovirus,TC.477,25.0,0.4,24.2,2.87,67.135,University of Sydney
38,Stilbenes; Sirtuin 1; Sirtuins,TC.983,54.0,0.69,566.2,2.86,82.59700000000001,University of Sydney
39,Polycystic Ovary Syndrome; Women; Oocytes,TC.253,43.0,0.34,-10.3,2.76,77.711,University of Sydney
40,Orthodontics; Malocclusion; Temporomandibular Joint,TC.236,52.0,0.36,49.5,2.75,63.989,University of Sydney
41,Depression; Bipolar Disorder; Major Depressive Disorder,TC.175,180.0,1.15,-1.6,2.75,88.68799999999999,University of Sydney
42,Carnivores; Ungulates; Deer,TC.224,86.0,0.65,186.0,2.72,81.124,University of Sydney
43,Algorithms; Computer Vision; Models,TC.0,276.0,0.21,51.9,2.67,99.465,University of Sydney
44,Soil; Biochar; Soil Organic Carbon,TC.35,220.0,0.68,13.1,2.67,98.059,University of Sydney
45,Myasthenia Gravis; Thymoma; Encephalitis,TC.810,72.0,1.15,49.9,2.63,51.205,University of Sydney
46,Genome-Wide Association Study; Single Nucleotide Polymorphism; Genes,TC.592,47.0,0.47,119.0,2.63,84.20299999999999,University of Sydney
47,Germ Cell And Embryonal Neoplasms; Testis; Testicular Neoplasms,TC.707,24.0,0.5,-25.0,2.62,29.719,University of Sydney
48,Breast Neoplasms; Patients; Mammography,TC.89,242.0,0.95,25.9,2.62,90.897,University of Sydney
49,Cells; Neoplasms; Hydrogels,TC.166,70.0,0.31,36.2,2.61,97.055,University of Sydney
0,Health; Research; Income,TC.1068,20.0,0.31,240.2,75.52,60.71,University of Western Australia
1,Bariatric Surgery; Gastric Bypass; Obesity,TC.865,15.0,0.18,353.4,35.57,71.486,University of Western Australia
2,Spinal Cord Injuries; Wheelchairs; Rehabilitation,TC.841,13.0,0.21,72.3,25.55,52.677,University of Western Australia
3,Science; Risks; Nanotechnology,TC.550,16.0,0.17,194.2,25.02,71.687,University of Western Australia
4,Health; Delivery Of Health Care; Women,TC.424,35.0,0.25,-16.7,18.35,76.908,University of Western Australia
5,Fossils; Cretaceous; Basin,TC.486,13.0,0.38,-10.1,14.23,35.007,University of Western Australia
6,Pancreatic Neoplasms; Pancreatitis; Patients,TC.51,15.0,0.05,-38.1,8.9,89.89299999999999,University of Western Australia
7,Curcumin; Curcuma; Ginger,TC.1127,34.0,0.59,-,6.6,71.62,University of Western Australia
8,Hypertension; Blood Pressure; Patients,TC.157,62.0,0.38,527.8,6.36,82.932,University of Western Australia
9,Sepsis; Acute Kidney Injury; Patients,TC.251,45.0,0.24,72.0,5.72,88.15299999999999,University of Western Australia
10,Additives; Manufacture; Printing,TC.609,17.0,0.14,-,5.7,91.76700000000001,University of Western Australia
11,Fatty Liver; Liver Diseases; Alcoholic Fatty Liver,TC.1042,26.0,0.38,-23.4,4.81,77.175,University of Western Australia
12,Heart Failure; Patients; Brain Natriuretic Peptide,TC.300,27.0,0.22,32.3,4.75,84.73899999999999,University of Western Australia
13,Genome-Wide Association Study; Single Nucleotide Polymorphism; Genes,TC.592,69.0,0.69,171.4,4.68,84.20299999999999,University of Western Australia
14,Ecosystem Services; Willingness To Pay; Valuation,TC.955,38.0,0.59,-32.8,4.49,76.64,University of Western Australia
15,Syndrome; Intellectual Disability; Genes,TC.441,13.0,0.17,-,4.46,55.823,University of Western Australia
16,Inflammatory Bowel Diseases; Crohn Disease; Ulcerative Colitis,TC.276,36.0,0.24,-39.7,4.43,85.87700000000001,University of Western Australia
17,Health; Costs And Cost Analysis; Neoplasms,TC.584,28.0,0.26,106.9,4.42,72.892,University of Western Australia
18,Media; News; Journalism,TC.279,45.0,0.23,-24.3,4.25,81.593,University of Western Australia
19,Delirium; Anesthesia; Propofol,TC.190,45.0,0.29,-11.5,4.16,80.79,University of Western Australia
20,Mitochondrial Genome; Transfer RNA; Genes,TC.650,13.0,0.16,-30.1,4.15,69.143,University of Western Australia
21,Galaxies; Stars; Planets,TC.1,716.0,1.11,59.5,3.98,99.264,University of Western Australia
22,DNA; Barcoding; Polymerase Chain Reaction,TC.1157,11.0,0.24,-20.4,3.87,69.679,University of Western Australia
23,Obesity; Motor Activity; Child,TC.18,349.0,0.63,-18.2,3.75,99.197,University of Western Australia
24,Whales; Dolphins; Seals,TC.516,32.0,0.43,18.4,3.74,85.274,University of Western Australia
25,Allelopathy; Weeds; Extracts,TC.1374,12.0,0.57,-22.2,3.63,17.671,University of Western Australia
26,Breast Neoplasms; Tamoxifen; Estrogen Receptors,TC.439,14.0,0.2,12.7,3.6,71.553,University of Western Australia
27,Coffee; Caffeine; Energy Drinks,TC.1192,13.0,0.33,85.6,3.49,58.635,University of Western Australia
28,Students; Engineering; Education,TC.306,16.0,0.14,-59.2,3.4,45.315,University of Western Australia
29,MicroRNAs; Long Untranslated RNA; Neoplasms,TC.219,50.0,0.12,6.3,3.38,99.398,University of Western Australia
30,Plants; Introduced Species; Invasive Species,TC.958,71.0,1.43,-51.2,3.35,63.655,University of Western Australia
31,Non-Small-Cell Lung Carcinoma; Lung Neoplasms; Patients,TC.124,42.0,0.15,154.9,3.35,95.58200000000001,University of Western Australia
32,Manifold; Curvature; Metric,TC.158,13.0,0.06,476.3,3.33,63.788000000000004,University of Western Australia
33,Metagenome; Probiotics; Bacteria,TC.215,46.0,0.2,123.4,3.31,98.661,University of Western Australia
34,Macroalgae; Rhodophycota; Seaweed,TC.454,67.0,0.94,-16.8,3.15,74.23,University of Western Australia
35,Climate Models; Model; Rainfall,TC.5,63.0,0.1,95.1,3.08,98.929,University of Western Australia
36,Cholesterol; Lipids; Atherosclerosis,TC.79,245.0,1.05,82.3,3.06,94.444,University of Western Australia
37,G-Protein-Coupled Receptors; Arrestins; Ligands,TC.615,12.0,0.23,-40.7,3.02,72.423,University of Western Australia
38,Wheat; Triticum; Triticum Aestivum,TC.617,53.0,1.07,75.9,2.99,58.501000000000005,University of Western Australia
39,Genome; Neoplasms; Genes,TC.436,29.0,0.2,59.8,2.91,94.04299999999999,University of Western Australia
40,Arachis Hypogaea; Peanuts; Nuts,TC.1471,11.0,0.59,357.8,2.89,27.175,University of Western Australia
41,Wind Turbines; Wind Power; Asynchronous Generators,TC.423,30.0,0.16,-53.1,2.85,85.609,University of Western Australia
42,Migration; Migrant; Immigrant,TC.419,37.0,0.3,56.0,2.83,59.571999999999996,University of Western Australia
43,Multiple Sclerosis; Patients; Neuromyelitis Optica,TC.304,27.0,0.18,57.5,2.83,87.95200000000001,University of Western Australia
44,Autonomous Underwater Vehicles; Underwater Acoustics; Remotely Operated Vehicles,TC.1150,12.0,0.23,90.6,2.82,37.082,University of Western Australia
45,Forests; Landscapes; Plants,TC.151,135.0,0.61,-25.9,2.81,94.712,University of Western Australia
46,Work; Personality; Psychology,TC.29,110.0,0.28,5.9,2.72,96.45200000000001,University of Western Australia
47,Syphilis; Chlamydia Trachomatis; Infection,TC.348,32.0,0.35,-12.0,2.72,66.399,University of Western Australia
48,Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest,TC.496,54.0,0.54,64.4,2.7,70.884,University of Western Australia
49,DNA Methylation; Epigenomics; Neoplasms,TC.478,50.0,0.35,46.9,2.69,91.96799999999999,University of Western Australia
0,Health; Research; Income,TC.1068,17.0,0.26,155.1,68.59,60.71,University of York
1,Opioid Analgesics; Pain; Prescriptions,TC.510,10.0,0.1,-72.1,20.1,78.916,University of York
2,Science; Risks; Nanotechnology,TC.550,24.0,0.25,243.2,17.88,71.687,University of York
3,Autophagy; Sirolimus; Neoplasms,TC.627,7.0,0.05,-18.2,12.59,92.57,University of York
4,Health; Delivery Of Health Care; Women,TC.424,22.0,0.16,-43.8,11.82,76.908,University of York
5,Block Copolymers; Micelles; Polymers,TC.112,5.0,0.02,-51.7,7.42,97.85799999999999,University of York
6,Prostatic Neoplasms; Prostate; Prostatectomy,TC.141,34.0,0.14,-36.2,6.82,94.779,University of York
7,Research; Meta-Analysis As Topic; Guidelines As Topic,TC.356,122.0,0.85,-37.5,6.75,78.581,University of York
8,Brassica Napus; Brassicaceae; Brassica Rapa,TC.1268,13.0,0.56,-,5.92,30.656,University of York
9,India; Indian; Politics,TC.475,14.0,0.13,-,5.88,34.137,University of York
10,Museums; Art; Culture,TC.759,22.0,0.28,-85.3,5.87,39.357,University of York
11,Life Cycle; Sustainable Development; Sustainability,TC.812,16.0,0.21,26.0,5.81,84.87299999999999,University of York
12,Carbonates; Catalysts; Carbon Dioxide,TC.1380,27.0,0.94,-,5.54,69.946,University of York
13,Obesity; Motor Activity; Child,TC.18,73.0,0.13,268.3,5.33,99.197,University of York
14,Theatre; Fiction; Introduction,TC.547,24.0,0.25,93.2,4.95,9.906,University of York
15,Chemical Sensors; Gas Detectors; Volatile Organic Compounds,TC.1062,6.0,0.1,169.7,4.89,71.821,University of York
16,Students; Education; Teaching,TC.542,44.0,0.35,201.3,4.87,74.833,University of York
17,Media; News; Journalism,TC.279,32.0,0.16,127.0,4.79,81.593,University of York
18,Alkaloids; Indole Alkaloids; Carbolines,TC.890,6.0,0.17,-100.0,4.74,56.626999999999995,University of York
19,Teachers; Language; Student,TC.265,34.0,0.18,73.2,4.59,73.36,University of York
20,Coronary Artery Disease; Patients; Echocardiography,TC.268,5.0,0.04,-100.0,4.31,76.372,University of York
21,Particulate Matter; Air Pollution; Air Pollutants,TC.431,15.0,0.12,125.0,4.25,89.09,University of York
22,Silicon Solar Cells; Solar Cells; Silicon,TC.97,11.0,0.05,-100.0,4.1,88.889,University of York
23,Education; Student; University,TC.666,6.0,0.08,-100.0,3.84,45.648999999999994,University of York
24,HIV; HIV Infections; HIV-1,TC.17,86.0,0.21,98.2,3.76,96.38600000000001,University of York
25,Sarcopenia; Patients; Aged,TC.782,7.0,0.07,85.2,3.64,82.12899999999999,University of York
26,Memory; Episodic Memory; Learning,TC.448,54.0,0.56,-19.6,3.63,73.226,University of York
27,Quantum Chemistry; Potential Energy Surfaces; Reaction,TC.255,12.0,0.17,107.0,3.6,72.021,University of York
28,Carbon Capture; Shale; Storage (Materials),TC.635,10.0,0.08,90.6,3.54,80.25399999999999,University of York
29,Research; Science; Periodicals As Topic,TC.932,32.0,0.45,-81.6,3.46,73.42699999999999,University of York
30,Explosives; Explosives Detection; Firearms,TC.1397,6.0,0.21,-1.1,3.45,38.821999999999996,University of York
31,Semantics; Models; Recommender Systems,TC.37,24.0,0.04,76.2,3.38,96.319,University of York
32,Translation; Translator; Interpreter,TC.1131,7.0,0.12,-,3.38,12.249,University of York
33,Shoulder; Rotator Cuff; Tendons,TC.241,13.0,0.07,159.2,3.37,77.242,University of York
34,Health; Costs And Cost Analysis; Neoplasms,TC.584,165.0,1.52,-43.1,3.29,72.892,University of York
35,Forests; Landscapes; Plants,TC.151,77.0,0.35,-37.9,3.22,94.712,University of York
36,Climate Models; Model; Rainfall,TC.5,21.0,0.03,368.2,3.21,98.929,University of York
37,Industry; Web Services; Models,TC.327,8.0,0.06,-3.7,3.2,72.08800000000001,University of York
38,Israel; Text; Ancient,TC.338,16.0,0.23,440.2,3.12,17.000999999999998,University of York
39,Buildings; Design; Urban Planning,TC.857,8.0,0.1,-,3.04,59.772,University of York
40,Graphene; Carbon Nanotubes; Nanotubes,TC.22,30.0,0.04,139.5,3.02,99.866,University of York
41,Pregnancy; Pre-Eclampsia; Women,TC.85,21.0,0.09,-6.5,3.02,90.696,University of York
42,Emotions; Anxiety; Depression,TC.167,55.0,0.22,39.2,3.0,95.515,University of York
43,Primates; Pan Troglodytes; Behavior,TC.350,55.0,0.61,-13.2,2.99,75.435,University of York
44,Metagenome; Probiotics; Bacteria,TC.215,16.0,0.07,283.0,2.99,98.661,University of York
45,Health Literacy; Patients; Internet,TC.717,21.0,0.22,-15.2,2.99,69.612,University of York
46,Systems Engineering; Design; Models,TC.631,11.0,0.15,-,2.95,46.988,University of York
47,Archives; Library; Collections,TC.1139,5.0,0.12,-,2.94,16.131,University of York
48,Health; Socioeconomic Factors; Mortality,TC.537,58.0,0.58,65.6,2.89,75.301,University of York
49,Nurses; Nursing; Students,TC.212,16.0,0.1,-85.5,2.88,68.273,University of York
0,Direction Of Arrival; Estimation; Beamforming,TC.822,67.0,0.9,-18.2,3.97,36.145,Zhejiang University
1,Secondary Batteries; Electric Batteries; Lithium Alloys,TC.30,1170.0,1.12,9.1,3.41,100.0,Zhejiang University
2,Quantitative Structure-Activity Relationship; Drug Discovery; Pharmaceutical Preparations,TC.387,49.0,0.33,-72.4,3.33,78.313,Zhejiang University
3,Obesity; Motor Activity; Child,TC.18,92.0,0.13,16.0,2.97,99.197,Zhejiang University
4,Renin-Angiotensin System; Peptidyl-Dipeptidase A; Angiotensins,TC.481,45.0,0.76,79.3,2.77,53.012,Zhejiang University
5,Hydrodynamics; Boundary Element Method; Functions,TC.1058,46.0,0.65,-36.1,2.68,54.818999999999996,Zhejiang University
6,Anti-Bacterial Agents; Infection; Methicillin-Resistant Staphylococcus Aureus,TC.16,439.0,0.74,158.4,2.58,98.26,Zhejiang University
7,Ligands; Crystal Structure; Organometallics,TC.71,363.0,0.84,3.8,2.56,99.331,Zhejiang University
8,Genome; Genes; Guide RNA,TC.1264,57.0,0.66,-34.3,2.53,94.244,Zhejiang University
9,Insulators; Quantum Dots; Spin,TC.186,143.0,0.63,-25.3,2.39,93.775,Zhejiang University
10,Wireless Sensor Networks; Sensor Nodes; Routing Protocols,TC.27,492.0,0.64,-2.9,2.34,96.51899999999999,Zhejiang University
11,Computer Crime; Network Security; Intrusion Detection,TC.218,123.0,0.31,159.6,2.33,88.822,Zhejiang University
12,Fluorescence; Probes; Supramolecular Chemistry,TC.248,339.0,1.24,-28.4,2.32,97.992,Zhejiang University
13,Organic Light Emitting Diodes (OLED); Solar Cells; Conjugated Polymers,TC.61,373.0,0.69,-20.3,2.32,99.598,Zhejiang University
14,Dengue; Viruses; Dengue Virus,TC.170,48.0,0.16,84.6,2.27,98.32700000000001,Zhejiang University
15,Human Influenza; Orthomyxoviridae; Influenza Vaccines,TC.147,160.0,0.55,77.8,2.26,91.432,Zhejiang University
16,Health; Delivery Of Health Care; Women,TC.424,55.0,0.31,-50.0,2.18,76.908,Zhejiang University
17,Nanocrystals; Semiconductor Quantum Dots; Zinc Sulfide,TC.177,162.0,0.51,-26.7,2.16,97.456,Zhejiang University
18,Rough Set Theory; Algorithms; Formal Concept Analysis,TC.751,44.0,0.55,6.9,2.12,53.146,Zhejiang University
19,Software Engineering; Models; Software Design,TC.49,140.0,0.3,24.9,2.12,90.964,Zhejiang University
20,Control; Controllers; Linear Matrix Inequalities,TC.9,764.0,1.04,-15.3,2.08,96.921,Zhejiang University
21,Polyurethanes; Shape Memory Effect; Epoxy Resins,TC.402,114.0,0.77,-2.4,2.06,87.885,Zhejiang University
22,Thermoelectricity; Thermoelectric Equipment; Thermal Conductivity,TC.619,153.0,1.14,-23.5,2.05,89.55799999999999,Zhejiang University
23,Photocatalysis; Photocatalysts; Solar Cells,TC.8,975.0,0.84,-28.6,2.01,99.93299999999999,Zhejiang University
24,Cognitive Radio; MIMO Systems; Orthogonal Frequency Division Multiplexing,TC.3,569.0,0.57,-4.9,1.98,97.523,Zhejiang University
25,RNA; Ribosomes; Proteins,TC.171,136.0,0.63,134.2,1.97,95.315,Zhejiang University
26,Alcohols; Reward; Cocaine,TC.132,68.0,0.31,102.2,1.94,92.771,Zhejiang University
27,Synchronization; Chaotic Systems; Chaos Theory,TC.210,95.0,0.41,-43.3,1.94,85.40799999999999,Zhejiang University
28,Metagenome; Probiotics; Bacteria,TC.215,196.0,0.61,42.7,1.93,98.661,Zhejiang University
29,Acids; Triterpenes; Oleanolic Acid,TC.765,82.0,0.94,19.8,1.91,64.056,Zhejiang University
30,Catalysis; Synthesis (Chemical); Catalysts,TC.4,609.0,0.86,4.4,1.9,99.79899999999999,Zhejiang University
31,Construction; Construction Industry; Project Management,TC.295,40.0,0.19,24.0,1.9,85.007,Zhejiang University
32,Magnetic Resonance Imaging; Image Segmentation; Medical Imaging,TC.507,82.0,0.58,341.4,1.9,69.88,Zhejiang University
33,Graphene; Carbon Nanotubes; Nanotubes,TC.22,894.0,0.88,6.2,1.86,99.866,Zhejiang University
34,MicroRNAs; Long Untranslated RNA; Neoplasms,TC.219,785.0,1.32,59.4,1.83,99.398,Zhejiang University
35,Rotavirus; Norovirus; Coronavirus,TC.403,70.0,0.5,-2.2,1.83,81.66,Zhejiang University
36,Containers; Freight Transportation; Ships,TC.881,38.0,0.45,68.6,1.82,56.225,Zhejiang University
37,Decay; Quarks; Neutrinos,TC.6,254.0,0.44,7.8,1.8,98.39399999999999,Zhejiang University
38,Melatonin; Circadian Clocks; Circadian Rhythm,TC.396,44.0,0.43,109.0,1.78,79.45100000000001,Zhejiang University
39,Nanoparticles; Metal Nanoparticles; Nanostructures,TC.700,151.0,0.85,25.1,1.76,94.98,Zhejiang University
40,Proteins; Molecular Dynamics Simulation; Molecular Dynamics,TC.108,88.0,0.32,-34.9,1.73,94.846,Zhejiang University
41,Decision Making; Fuzzy Sets; Models,TC.211,54.0,0.2,-35.0,1.72,88.62100000000001,Zhejiang University
42,Location; Algorithms; Wi-Fi,TC.643,66.0,0.42,61.8,1.69,70.683,Zhejiang University
43,Seismic Waves; Seismology; Seismic Data,TC.371,92.0,0.45,-62.0,1.69,51.138000000000005,Zhejiang University
44,Vitamin D; Vitamin D Deficiency; Parathyroid Hormone,TC.187,58.0,0.23,81.9,1.68,89.625,Zhejiang University
45,Hydrogels; Acrylic Monomers; Swelling,TC.506,139.0,1.19,29.7,1.67,87.617,Zhejiang University
46,Autophagy; Sirolimus; Neoplasms,TC.627,249.0,1.4,78.5,1.65,92.57,Zhejiang University
47,Cloud Computing; Clouds; Distributed Computer Systems,TC.70,205.0,0.38,-22.7,1.65,93.17299999999999,Zhejiang University
48,China; Chinese; Hong Kong,TC.471,128.0,1.02,31.3,1.64,48.861999999999995,Zhejiang University
49,Models; Social Networking (Online); Algorithms,TC.358,267.0,0.83,36.2,1.63,89.023,Zhejiang University
